id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39610391,Pvt bedroom near medical district and west loop,304355690,Brendan,,East Garfield Park,41.88246,-87.69991,Private room,85,1,0,,,1,0
39611612,Single room for rent,139828696,Carlessa,,South Chicago,41.74572,-87.56882,Private room,35,60,0,,,2,364
39612704,Welcome home,304386468,Pat,,Bridgeport,41.83686,-87.64278,Entire home/apt,99,1,8,3/8/2020,0.71,1,11
39615283,"Private room in a renovated house, shared bath",17619548,Moson,,Gage Park,41.79793,-87.68676,Private room,40,1,1,2/15/2020,0.12,1,21
39624154,A cozy room for solo travelers | Mins to the Loop,28939433,Tamara,,Lower West Side,41.85162,-87.68318,Private room,45,2,16,8/9/2020,1.48,1,9
39629823,Cozy Garden Apt,279838160,Willie,,Austin,41.90529,-87.76383,Private room,70,30,0,,,1,365
39634399,Wicker Park Top-Floor Private Balcony Views,60777581,Sara,,West Town,41.90784,-87.66752,Entire home/apt,104,2,27,10/18/2020,2.28,1,349
39646102,Live like a local in Logan Square - Close to train,87601336,Jon,,Logan Square,41.92678,-87.69428,Private room,35,1,13,3/16/2020,1.09,4,0
39651488,"Full bed w/Netflix near , UofChicago, and train",299139831,D,,Washington Park,41.78663,-87.61774,Private room,32,1,12,3/16/2020,1.05,3,296
39651605,Private 4B/2BA Wrigley Field Home With Parking,206009013,Maximillian,,Lake View,41.94602,-87.65958,Entire home/apt,450,2,12,3/1/2020,1,1,100
39653366,Student Friendly Room near Montrose Blue Line #1/3,269600819,Allison,,Irving Park,41.96356,-87.73419,Private room,30,7,1,8/31/2020,0.55,4,68
39653766,Student Friendly Room near Montrose Blue Line #3/3,269600819,Allison,,Irving Park,41.96218,-87.73286,Private room,33,7,1,8/20/2020,0.45,4,0
39666307,Incredibly Spacious 2 BDRM Apt / Family Friendly,7239384,Joe,,North Center,41.9587,-87.67827,Entire home/apt,162,2,7,10/11/2020,0.77,1,128
39671845,Cute condo stay in portage park,231999998,Anila,,Dunning,41.93868,-87.78266,Entire home/apt,200,2,4,1/20/2020,0.37,1,365
39677199,Coach House in the heart of Gold Coast,2704875,Michael,,Near North Side,41.89932,-87.62817,Entire home/apt,75,1,1,12/19/2019,0.1,1,111
39677298,Music Recording studio & stay-in,117391833,Charzele,,Austin,41.89944,-87.745,Entire home/apt,100,1,7,2/23/2020,0.61,1,365
39689241,Among Chicago's best known luxury high-rises,244742473,Anthony,,Near North Side,41.89496,-87.62862,Entire home/apt,76,30,2,5/31/2020,0.3,1,170
39689729,2BD Garden Unit in the Medical District/TRI-TAYLOR,161332679,Jay,,Near West Side,41.8672,-87.68488,Entire home/apt,65,4,3,10/11/2020,1.17,1,60
39692037,Vintage Suite Home Chicago by Park/Sox/Transit,51220896,Kate,,Mckinley Park,41.82391,-87.67207,Private room,59,2,40,10/8/2020,3.41,1,149
39693682,Spacious Lakefront Chicago Condo,163330664,Scarlett,,Rogers Park,42.01225,-87.66548,Entire home/apt,60,1,0,,,1,0
39693763,Comfy homestay,305083021,Nikki,,New City,41.81565,-87.64005,Private room,45,5,0,,,2,364
39696429,LOOP RANDOLPH TOWER STUDIO GYM POOL DOWNTOWN (59),9400379,ExecuSuite Inc.,,Loop,41.88488,-87.63337,Entire home/apt,70,31,0,,,14,73
39704752,"◆◆◆ Work, Play, Eat | Close to Everything ◆◆◆",151133847,Candace,,West Town,41.89451,-87.66302,Entire home/apt,205,3,16,10/4/2020,1.37,3,171
39715045,Logan Square Garden Getaway,20475301,Paige & Nathan,,Logan Square,41.91989,-87.72166,Entire home/apt,106,2,19,9/28/2020,1.77,2,345
39717911,WRIGLEY/BOYSTOWN Private room in 2B/1BTH condo!,34947294,Lara,,Lake View,41.94569,-87.64288,Private room,94,1,0,,,1,142
39720981,Modern Spacious Home in Pilsen!,62182254,Eric,,Lower West Side,41.85494,-87.67686,Entire home/apt,215,1,5,12/4/2019,0.43,1,0
39726689,Do Chicago Right! 1B/1B in Luxe Amenities Building,304307468,Elisha,,South Shore,41.77321,-87.57056,Entire home/apt,109,3,8,9/10/2020,0.85,1,5
39729538,Private Room: w/ Priv.  Bath close to downtown!,69635106,Isaias,,Lower West Side,41.85643,-87.65962,Private room,50,1,4,3/16/2020,0.36,1,0
39730210,Charming Wrigley Walk-up Steps From Everything,306931049,Taila,,Lake View,41.9464,-87.65328,Entire home/apt,80,1,1,11/17/2019,0.09,1,0
39730916,GOATHOTE | 3/2 APT W/ PRIVATE ROOFTOP | WEST LOOP,244000490,Goathote,,West Town,41.89113,-87.65618,Entire home/apt,97,1,42,10/11/2020,3.75,19,353
39735318,Downtown1 Apartment,163007820,Ray,,Loop,41.88706,-87.63359,Entire home/apt,270,14,0,,,1,365
39745683,2 Separate Suites across the hall from each other!,265211584,Tbfs,,West Town,41.89939,-87.65852,Entire home/apt,785,2,2,3/1/2020,0.2,3,354
39748064,House 5863- 1st Floor 2 Bedroom Suite,3730806,Erickson,,Edgewater,41.98735,-87.66554,Private room,524,1,0,,,6,249
39748647,House 5863- Room 2,3730806,Erickson,,Edgewater,41.98826,-87.66588,Private room,102,1,0,,,6,308
39748706,House 5863- Room 1,3730806,Erickson,,Edgewater,41.98819,-87.66423,Private room,109,1,0,,,6,310
39749087,House 5863- Room 4,3730806,Erickson,,Edgewater,41.98759,-87.66509,Private room,125,1,0,,,6,312
39749125,House 5863- Room 3,3730806,Erickson,,Edgewater,41.9879,-87.66507,Private room,119,1,1,10/12/2020,1,6,321
39749494,House 5863- Room 5,3730806,Erickson,,Edgewater,41.98824,-87.66383,Private room,109,1,0,,,6,312
39754872,2 BEDROOM 2 BATH NORTHWESTERN Ideal for Long Stays,49626033,Roma,,Near North Side,41.89955,-87.62053,Entire home/apt,50,1,5,2/18/2020,0.44,30,365
39768925,"Mod River North 2BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.89622,-87.62571,Entire home/apt,181,30,0,,,212,327
39768982,"Lux River North 1BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.89622,-87.62571,Entire home/apt,173,30,1,3/16/2020,0.13,212,130
39769039,"Hip River North 1BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.89622,-87.62571,Entire home/apt,127,30,0,,,212,312
39769071,"Ideal River North 2BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.89622,-87.62571,Entire home/apt,160,30,1,1/20/2020,0.11,212,357
39769104,"Hip River North 1BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,,Near North Side,41.89622,-87.62571,Entire home/apt,127,30,0,,,212,347
39769129,"Bright Loop 1BR w/ Gym, Pool, near Millennium Park by Blueground",107434423,Blueground,,Loop,41.88558,-87.6257,Entire home/apt,77,30,0,,,212,365
39769180,"Cosy Loop 1BR w/ Gym, Pool, near Theatre District, by Blueground",107434423,Blueground,,Loop,41.88558,-87.6257,Entire home/apt,128,30,0,,,212,280
39769210,"Lovely Loop 1BR w/ Gym, Pool, nr. Theatre District, by Blueground",107434423,Blueground,,Loop,41.88558,-87.6257,Entire home/apt,99,30,1,1/31/2020,0.11,212,335
39769240,"Mod Loop 1BR w/ Gym, Pool, nr. Millennium Park, by Blueground",107434423,Blueground,,Loop,41.88558,-87.6257,Entire home/apt,113,30,0,,,212,332
39773921,LAKEVIEW 2 BEDROOM NEXT TO WHOLE FOODS + OFFICE,49626033,Roma,,Lake View,41.94013,-87.66478,Entire home/apt,75,31,1,3/31/2020,0.14,30,347
39774697,HighSpeed WIFI - NEXT TO WHOLE FOODS  free Laundry,49626033,Roma,,Lake View,41.93978,-87.66441,Entire home/apt,80,28,2,2/1/2020,0.18,30,365
39775990,LOVELY PRIVATE ROOM IN GREAT AREA(1),305752765,Johann,,West Lawn,41.7744,-87.7224,Private room,32,1,3,11/25/2019,0.26,2,0
39777001,PRIVATE FLOOR ⚡️Two Sunlit Rooms in Chicago Centre,105147142,Tuan,,Jefferson Park,41.97578,-87.77757,Entire home/apt,49,1,48,10/8/2020,4.03,4,31
39778057,Private West Loop 2BR/BA Recent Remodel w/ Parking,305772732,Tom,,Near West Side,41.8828,-87.6693,Entire home/apt,250,1,1,11/15/2019,0.09,1,89
39779263,Mi Casa Su Casa. Foundation of Love!,302520014,Mark,,Englewood,41.76236,-87.64645,Entire home/apt,65,2,2,1/13/2020,0.19,1,281
39789550,Cozy Spacious Condo in the Heart of Roscoe Village,189585137,Sarah,,North Center,41.94231,-87.683,Entire home/apt,264,2,1,3/15/2020,0.13,2,327
39791249,ELITE LUXURY 1 BEDROOM Modern ROOF TOP SUN DECK,49626033,Roma,,Near North Side,41.89787,-87.62038,Entire home/apt,105,31,0,,,30,365
39791476,Modern 1 Bedroom FREE Parking/Laundry BLUE-LINE,49626033,Roma,,Jefferson Park,41.97853,-87.76501,Entire home/apt,49,31,1,4/14/2020,0.15,30,276
39793384,ROWULA HOUSE - WARM AFRICAN HOSPITALITY IN CHICAGO,13784535,Omar,,South Chicago,41.73854,-87.54882,Private room,45,1,1,8/31/2020,0.55,1,357
39795836,Central 3bdr near United Center w Free  parking,305980870,Candy,,East Garfield Park,41.87869,-87.69635,Entire home/apt,73,2,33,10/18/2020,2.82,1,51
39797500,ELITE LOCATION 2BED|2BATH BY HANCOCK TOWER LAUNDRY,55199486,Furnished Rental,,Near North Side,41.89896,-87.62096,Entire home/apt,150,31,1,8/14/2020,0.42,15,309
39797702,LOCATION!!! 1 BEDROOM APARTMENT ON MICHIGAN AVE,55199486,Furnished Rental,,Near North Side,41.89746,-87.62233,Entire home/apt,120,31,1,8/1/2020,0.35,15,365
39801319,Come and enjoy lakeside special atmosphere breeze.,305361480,Jjjjj,,South Shore,41.76198,-87.57932,Private room,35,1,0,,,1,179
39805358,Oasis Collection The Heart Wicker Park! Luxury,10837582,Dw,,West Town,41.90865,-87.67659,Entire home/apt,143,3,17,10/11/2020,1.46,3,178
39809637,Lincoln Park Light-Filled Loft,89891209,Amy,,Lincoln Park,41.92059,-87.65509,Entire home/apt,159,2,23,10/1/2020,2.02,1,127
39814486,Lovely private Room in Great area (2),305752765,Johann,,West Lawn,41.77598,-87.721,Private room,32,1,2,12/1/2019,0.18,2,0
39819556,Cozy small bedroom,192364535,Ana,,South Lawndale,41.85049,-87.70265,Private room,25,1,11,8/23/2020,0.96,1,88
39821609,An elegant Chicago Northside Getaway,1099109,Jason,,Lake View,41.95379,-87.66914,Entire home/apt,129,1,19,10/23/2020,1.73,3,350
39842395,LT Willis Tower Apartment Patio/Grill 420 Friendly,35342456,Roberto,,Portage Park,41.93882,-87.75697,Entire home/apt,161,31,0,,,16,365
39842636,Stunning 6 BR Home * Chicago * Centrally Located,111651194,Habs,,Albany Park,41.96338,-87.72463,Entire home/apt,292,2,11,3/16/2020,0.94,1,334
39845143,"Spacious, Economical room near Wrigley, Red, buses",306644297,Robert,,Uptown,41.95521,-87.65084,Private room,52,7,1,1/19/2020,0.11,1,365
39847417,Corner 1BR + Terrace in middle of downtown Chi!,33127842,Kari,,Near North Side,41.8975,-87.6328,Entire home/apt,90,32,2,3/31/2020,0.19,25,309
39859340,Bottle Top -  2B/1BA Band Apt above Empty Bottle,7218128,Sarah,,West Town,41.90095,-87.68746,Entire home/apt,119,2,8,10/11/2020,1.07,1,27
39860568,NORTHWESTERN Gym |Smart TV WiFi | Ideal Long Stays,49626033,Roma,,Near North Side,41.89902,-87.6225,Entire home/apt,60,7,3,2/7/2020,0.27,30,365
39862089,Your brand new Chicago suite (unit 1F),90647587,Keith,,New City,41.80998,-87.63917,Entire home/apt,46,2,44,10/21/2020,4.19,2,45
39862104,Buddha’s Lair,4006669,Katharine,,South Shore,41.75231,-87.57042,Private room,22,2,3,1/3/2020,0.27,2,0
39864571,Chic and modern home in the coolest neighborhood,306943744,Joe,,Near West Side,41.86001,-87.6595,Entire home/apt,300,1,0,,,8,362
39870266,Cozy Room in Logan Square,26927503,Amanda,,Avondale,41.93264,-87.71902,Private room,20,1,4,1/18/2020,0.35,1,0
39870356,LAKEVIEW High Speed WiFi  BY WHOLE FOODS*Long Stay,3965428,Rob,,Lake View,41.93907,-87.66434,Entire home/apt,85,31,0,,,74,327
39872019,Edgewater apartment,7461683,Kenan,,Edgewater,41.98677,-87.65456,Entire home/apt,250,3,1,5/18/2020,0.19,1,90
39872186,PREMIUM LOCATION NEXT TO MICHIGAN MAGNIFICENT MILE,55199486,Furnished Rental,,Near North Side,41.89756,-87.62076,Entire home/apt,105,210,0,,,15,365
39873260,Trendy spacious apartment in Albany Park!,234610428,O. Nefertiti,,Albany Park,41.96203,-87.70827,Private room,70,1,0,,,1,0
39889242,GOATHOTE | NEWLY RENOVATED 4/2 APT | NEAR WRIGLEY,244000490,Goathote,,North Center,41.95267,-87.67431,Entire home/apt,90,1,26,10/21/2020,2.23,19,359
39897498,Great location - Cozy Logan Sq/Bucktown Apartment,263250899,Martha,,Logan Square,41.91715,-87.69094,Entire home/apt,70,2,9,9/20/2020,1.01,1,0
39897784,⭐ PRIVATE FLOOR ❤️ Safety Place ❤️ Free Parking⭐,105147142,Tuan,,Jefferson Park,41.97427,-87.77657,Entire home/apt,46,1,49,10/6/2020,4.27,4,142
39903183,"A Stylish, sundrenched Chicago Ravenswood Flat",1099109,Jason,,Lake View,41.95378,-87.67037,Entire home/apt,129,1,30,10/18/2020,2.74,3,358
39903847,A Whimsical Fairy-tale Loft in Ravenswood Chicago,1099109,Jason,,Lake View,41.95393,-87.67062,Entire home/apt,96,1,20,9/22/2020,1.82,3,332
39923632,East Pilsen art loft #3,49816545,Suzanne,,Lower West Side,41.85775,-87.64064,Entire home/apt,95,1,56,5/18/2020,4.8,3,0
