price,neighborhood,latitude,longitude,room_type,bathrooms,bedrooms,beds
226,West Town,41.90187,-87.67034,Entire home/apt,1,2,3
99,Lake View,41.93963,-87.66375,Entire home/apt,1,1,1
90,Near North Side,41.89235,-87.62732,Hotel room,1,1,1
742,West Town,41.91134,-87.66773,Entire home/apt,6,9,15
61,Woodlawn,41.78451,-87.61172,Private room,1,1,1
60,West Ridge,42.00036,-87.68099,Private room,1,1,1
250,Lake View,41.94328,-87.66581,Entire home/apt,2,2,3
200,Logan Square,41.93166,-87.68316,Entire home/apt,2.5,3,0
435,West Town,41.90533,-87.69666,Entire home/apt,4,8,12
110,Near North Side,41.89225,-87.62335,Entire home/apt,1,1,2
101,West Town,41.91098,-87.69054,Entire home/apt,1,1,1
100,Bridgeport,41.84117,-87.66095,Entire home/apt,2,3,13
200,Near North Side,41.90799,-87.63844,Entire home/apt,3,3,5
176,Near South Side,41.85574,-87.62026,Entire home/apt,2,2,2
80,Lower West Side,41.85493,-87.67999,Entire home/apt,1,2,2
48,Irving Park,41.94787,-87.70324,Private room,1,1,2
150,Hyde Park,41.79365,-87.59584,Private room,1,1,2
90,Rogers Park,41.99996,-87.6627,Entire home/apt,1,,2
48,Irving Park,41.94901,-87.70458,Private room,1,1,2
150,Hyde Park,41.79462,-87.59637,Private room,1,1,4
131,Hyde Park,41.7933,-87.59787,Private room,1,1,1
36,Edgewater,41.98532,-87.67212,Private room,1.5,1,0
140,West Town,41.89275,-87.64948,Entire home/apt,2,2,2
56,West Ridge,42.00815,-87.68882,Private room,1.5,1,2
45,Hyde Park,41.79557,-87.59907,Private room,1,1,1
53,West Town,41.89853,-87.67019,Private room,1,1,1
150,Lower West Side,41.85419,-87.67475,Entire home/apt,1,3,3
48,West Ridge,42.00656,-87.68883,Private room,1.5,1,1
65,Lake View,41.94982,-87.65841,Private room,1,2,2
93,West Town,41.90717,-87.66837,Entire home/apt,1,2,2
79,Greater Grand Crossing,41.75509,-87.60347,Entire home/apt,1,2,2
80,South Lawndale,41.84409,-87.72599,Entire home/apt,1,2,2
136,Lake View,41.94461,-87.66092,Entire home/apt,2,3,4
85,Logan Square,41.91648,-87.70697,Entire home/apt,1,3,3
150,Hyde Park,41.79444,-87.59756,Private room,1,1,1
100,Edgewater,41.98482,-87.66074,Entire home/apt,1,1,1
200,Lake View,41.94532,-87.65468,Entire home/apt,2,3,3
163,Lake View,41.94845,-87.66699,Entire home/apt,1,3,3
67,West Town,41.89617,-87.65621,Entire home/apt,1,,4
108,Lake View,41.93971,-87.65672,Entire home/apt,1,2,2
45,West Town,41.90114,-87.6798,Private room,1,1,1
98,Albany Park,41.96836,-87.70618,Entire home/apt,1,3,3
99,Logan Square,41.92382,-87.68425,Entire home/apt,1,2,2
72,Near West Side,41.87114,-87.68361,Entire home/apt,1,2,3
400,Lake View,41.93476,-87.6504,Entire home/apt,1,2,2
87,Humboldt Park,41.90758,-87.71192,Entire home/apt,1,2,3
95,Rogers Park,42.00062,-87.66953,Entire home/apt,1,1,2
73,Uptown,41.96229,-87.66529,Private room,1,1,1
38,West Town,41.91333,-87.67725,Private room,1,1,1
56,Logan Square,41.92413,-87.69811,Entire home/apt,1,,1
72,Near West Side,41.87767,-87.67752,Entire home/apt,2,3,4
80,Lake View,41.95443,-87.67013,Entire home/apt,1,1,2
89,Edgewater,41.9803,-87.67178,Entire home/apt,1,1,1
22,South Shore,41.77033,-87.56801,Private room,1,1,3
1200,West Town,41.90335,-87.66785,Entire home/apt,1,1,
75,Avondale,41.9362,-87.69761,Entire home/apt,1,2,5
62,Norwood Park,41.97505,-87.78858,Entire home/apt,1,2,4
183,Near North Side,41.88907,-87.63296,Entire home/apt,2,2,3
124,Logan Square,41.91482,-87.71207,Entire home/apt,1,3,3
108,Logan Square,41.92625,-87.7027,Private room,1,1,1
29,Logan Square,41.93037,-87.71838,Private room,1,1,1
90,Logan Square,41.92214,-87.72094,Entire home/apt,1,3,4
80,Rogers Park,42.00476,-87.6633,Entire home/apt,1,1,1
70,North Center,41.95268,-87.6779,Private room,1,1,1
105,Grand Boulevard,41.81269,-87.61231,Entire home/apt,1,1,2
70,Englewood,41.78888,-87.63243,Private room,1,1,1
77,Near West Side,41.86292,-87.65728,Entire home/apt,2,2,2
118,Lake View,41.93619,-87.65895,Entire home/apt,1,1,1
85,West Town,41.91136,-87.69855,Private room,1.5,1,1
25,Beverly,41.7208,-87.6771,Private room,,1,1
75,Lower West Side,41.85784,-87.66319,Private room,1.5,2,2
138,North Center,41.94335,-87.68523,Entire home/apt,1,2,3
125,Lincoln Square,41.96998,-87.68155,Entire home/apt,1,1,1
275,Near West Side,41.88415,-87.69135,Private room,2,3,2
381,West Town,41.89762,-87.66377,Entire home/apt,4,4,5
99,Irving Park,41.95382,-87.70746,Private room,1,1,1
123,Logan Square,41.92658,-87.71973,Entire home/apt,1,1,1
150,Edgewater,41.97931,-87.6588,Entire home/apt,1,2,1
114,Lincoln Park,41.92949,-87.64396,Private room,1,1,1
91,Uptown,41.95703,-87.6469,Entire home/apt,1,1,1
120,North Center,41.95366,-87.67814,Entire home/apt,1,3,3
150,Hyde Park,41.79316,-87.5959,Private room,1,1,2
49,Uptown,41.97003,-87.65629,Private room,1,1,1
176,North Center,41.9361,-87.67572,Entire home/apt,2,3,3
38,Irving Park,41.95745,-87.70075,Private room,1,1,1
111,Near North Side,41.90336,-87.62932,Entire home/apt,1,2,2
99,West Town,41.91292,-87.69845,Entire home/apt,1,3,3
90,Avondale,41.93426,-87.70648,Entire home/apt,1,2,2
800,Lake View,41.9494,-87.65566,Entire home/apt,1,3,3
85,Near South Side,41.86087,-87.62543,Private room,1,1,1
118,South Lawndale,41.85333,-87.69089,Entire home/apt,1,2,2
299,Rogers Park,42.00426,-87.66324,Private room,1,1,2
84,Near North Side,41.90378,-87.63594,Private room,1,1,1
113,Lower West Side,41.85631,-87.6429,Entire home/apt,1,2,2
93,Avondale,41.93812,-87.72454,Entire home/apt,1,3,3
50,Grand Boulevard,41.81387,-87.60998,Private room,1,1,1
300,Lake View,41.95791,-87.66739,Entire home/apt,2,2,2
106,Lower West Side,41.84939,-87.67994,Entire home/apt,1,2,2
111,West Town,41.89867,-87.66786,Entire home/apt,1,2,2
101,Lower West Side,41.85237,-87.68192,Entire home/apt,1.5,4,5
70,West Town,41.90299,-87.66878,Entire home/apt,1,2,2
159,West Town,41.89564,-87.66349,Entire home/apt,1,1,1
44,West Town,41.89914,-87.66494,Entire home/apt,1.5,3,4
95,North Center,41.95853,-87.67477,Entire home/apt,1,1,3
55,Rogers Park,42.00629,-87.66827,Private room,1,1,0
43,Rogers Park,42.00629,-87.66827,Private room,1,1,0
75,West Town,41.91153,-87.67516,Shared room,1,1,2
250,Near South Side,41.8637,-87.6248,Entire home/apt,2,2,3
118,Near North Side,41.89626,-87.63091,Entire home/apt,2,2,2
153,Near South Side,41.86141,-87.6258,Entire home/apt,2,2,2
90,Irving Park,41.95617,-87.72223,Entire home/apt,1,2,2
35,Chicago Lawn,41.77799,-87.68958,Private room,1,1,1
75,Near North Side,41.91035,-87.63339,Private room,1,1,1
67,Bridgeport,41.83945,-87.65987,Private room,1,1,1
75,South Shore,41.76558,-87.5669,Entire home/apt,1,,1
135,Logan Square,41.92144,-87.68291,Entire home/apt,1,1,1
75,South Shore,41.76645,-87.56722,Entire home/apt,1,,1
63,Lake View,41.94011,-87.66024,Private room,1,1,1
146,Logan Square,41.91688,-87.68731,Entire home/apt,2,2,2
60,Uptown,41.95619,-87.65558,Private room,1,1,1
49,Rogers Park,42.00629,-87.66827,Private room,1,1,0
75,West Ridge,42.00646,-87.68344,Private room,1,1,1
74,Logan Square,41.91467,-87.71772,Private room,1,1,1
238,Lake View,41.94991,-87.65952,Entire home/apt,1,2,2
74,South Chicago,41.74978,-87.54797,Private room,1.5,5,5
217,West Town,41.89355,-87.66209,Entire home/apt,2.5,3,4
45,Near North Side,41.89776,-87.62779,Private room,1,1,1
139,Near West Side,41.88406,-87.64277,Entire home/apt,1,1,1
90,West Town,41.89355,-87.65079,Entire home/apt,2,2,2
129,Lincoln Park,41.91232,-87.63624,Entire home/apt,1,1,2
85,Logan Square,41.91465,-87.6987,Entire home/apt,1,1,2
38,Bridgeport,41.83323,-87.65444,Private room,1,1,1
80,Lincoln Park,41.92835,-87.654,Entire home/apt,1,1,1
56,West Town,41.91105,-87.69596,Entire home/apt,1,2,2
67,North Center,41.93962,-87.68327,Entire home/apt,1,2,2
599,Logan Square,41.92092,-87.68648,Entire home/apt,4,4,5
21,Lake View,41.93316,-87.66783,Shared room,1,1,1
109,Near West Side,41.86901,-87.68277,Entire home/apt,2,2,2
50,Rogers Park,42.00044,-87.66678,Private room,1,1,1
50,South Chicago,41.74627,-87.57245,Private room,1,1,1
200,Garfield Ridge,41.80686,-87.74087,Entire home/apt,1,2,2
86,Uptown,41.9576,-87.64659,Entire home/apt,1,1,2
91,Near North Side,41.90339,-87.62925,Entire home/apt,1,,0
182,West Town,41.91081,-87.68297,Entire home/apt,2,2,2
90,Dunning,41.95179,-87.83526,Entire home/apt,1,2,3
247,Lake View,41.94856,-87.66058,Entire home/apt,1.5,4,4
37,Grand Boulevard,41.81446,-87.6217,Private room,1,1,1
45,Rogers Park,42.01098,-87.66269,Private room,2.5,1,1
25,Albany Park,41.9667,-87.71891,Private room,1,1,1
144,West Town,41.8936,-87.66118,Entire home/apt,1,2,3
200,Logan Square,41.91444,-87.66962,Entire home/apt,1,1,1
350,Rogers Park,42.01041,-87.66242,Entire home/apt,2.5,6,8
105,Logan Square,41.92413,-87.71267,Entire home/apt,2,2,2
45,Gage Park,41.79362,-87.70171,Private room,1,2,1
57,Kenwood,41.80363,-87.60372,Private room,1,1,1
44,Kenwood,41.80286,-87.60357,Private room,1,1,1
49,Kenwood,41.80409,-87.6024,Private room,1,1,1
63,Bridgeport,41.83589,-87.64694,Private room,,1,1
150,Lake View,41.93343,-87.66806,Entire home/apt,1,2,4
60,Humboldt Park,41.91097,-87.70193,Private room,2,,1
51,West Town,41.89579,-87.67312,Entire home/apt,1,1,1
129,Logan Square,41.91682,-87.68023,Entire home/apt,1,3,4
166,Lake View,41.94035,-87.66502,Entire home/apt,2.5,4,4
75,Lincoln Park,41.92318,-87.63789,Entire home/apt,1,,1
195,Near West Side,41.88489,-87.64344,Entire home/apt,1,1,1
44,Grand Boulevard,41.81606,-87.62051,Private room,1,1,1
70,Lake View,41.95707,-87.66552,Private room,1,1,1
20,Humboldt Park,41.90288,-87.71024,Shared room,2,1,1
60,South Lawndale,41.85479,-87.69566,Private room,1,1,1
75,West Town,41.89658,-87.68142,Private room,1,1,1
74,Humboldt Park,41.91233,-87.71611,Private room,1.5,1,1
36,Rogers Park,42.01099,-87.66316,Private room,2.5,1,1
44,Rogers Park,42.01111,-87.66263,Private room,2.5,1,1
23,Rogers Park,42.01168,-87.66242,Private room,2.5,1,1
55,Rogers Park,42.0117,-87.66302,Private room,2.5,1,1
149,Uptown,41.96936,-87.65443,Entire home/apt,2,2,2
44,Rogers Park,42.01148,-87.66422,Private room,2.5,1,2
40,Rogers Park,42.01137,-87.66415,Private room,2.5,1,2
60,Logan Square,41.92234,-87.68052,Private room,1,1,1
85,Logan Square,41.92955,-87.70461,Entire home/apt,1,1,1
45,Lincoln Park,41.93261,-87.6549,Entire home/apt,2,2,2
80,Lake View,41.9535,-87.6491,Private room,1,1,1
67,Irving Park,41.94153,-87.72876,Entire home/apt,1,1,1
90,Logan Square,41.93049,-87.72477,Entire home/apt,1,2,3
56,Lower West Side,41.85398,-87.67613,Entire home/apt,1,2,2
70,West Town,41.91163,-87.6907,Entire home/apt,1,1,1
120,Lake View,41.94212,-87.65162,Private room,1,1,1
110,Near South Side,41.86417,-87.62523,Entire home/apt,2,2,2
58,Brighton Park,41.80829,-87.69151,Entire home/apt,1,2,2
500,South Chicago,41.74872,-87.54743,Entire home/apt,1.5,5,5
125,Loop,41.88679,-87.61664,Entire home/apt,1,,1
676,Lincoln Park,41.91645,-87.65096,Entire home/apt,4.5,4,7
128,Lake View,41.94215,-87.6579,Entire home/apt,1,1,1
149,Near North Side,41.90587,-87.62894,Entire home/apt,1,1,1
100,Lake View,41.93925,-87.64704,Entire home/apt,2,2,4
68,Near North Side,41.90318,-87.62541,Entire home/apt,1,,1
59,Lake View,41.94559,-87.65081,Private room,1,1,1
100,Lake View,41.94738,-87.6619,Private room,1,1,1
70,Lake View,41.9333,-87.64638,Entire home/apt,1,,1
31,Lincoln Square,41.97814,-87.69222,Private room,1,1,1
269,Armour Square,41.84906,-87.63416,Entire home/apt,2,5,9
140,Grand Boulevard,41.81703,-87.61824,Entire home/apt,2,3,3
130,North Center,41.94632,-87.68288,Entire home/apt,1,2,2
46,Gage Park,41.79556,-87.70215,Private room,1,1,2
55,Logan Square,41.91931,-87.7091,Entire home/apt,1,1,0
125,West Town,41.89481,-87.67267,Entire home/apt,1.5,2,2
202,Lincoln Square,41.96615,-87.69781,Entire home/apt,1,2,2
268,Irving Park,41.954,-87.72535,Entire home/apt,3.5,5,6
98,Lake View,41.94476,-87.64999,Entire home/apt,2,3,3
75,West Town,41.8962,-87.6789,Private room,1,1,1
119,West Town,41.90179,-87.67286,Entire home/apt,2,2,2
179,Oakland,41.82708,-87.60809,Entire home/apt,3.5,5,7
78,Lake View,41.93852,-87.66532,Entire home/apt,1,2,3
88,Near North Side,41.89261,-87.62861,Private room,1,1,2
139,North Center,41.95029,-87.68034,Entire home/apt,2,2,2
29,Portage Park,41.94765,-87.76883,Entire home/apt,1,2,2
363,Avondale,41.9336,-87.70127,Entire home/apt,3.5,6,8
43,Hermosa,41.93796,-87.7418,Entire home/apt,1,1,1
60,Near West Side,41.87985,-87.64438,Entire home/apt,1,2,3
89,Norwood Park,41.99131,-87.78253,Private room,1.5,3,3
265,Near North Side,41.90463,-87.63571,Entire home/apt,1,2,3
45,Hyde Park,41.80207,-87.6027,Private room,1,1,1
93,Dunning,41.93708,-87.81612,Entire home/apt,1,1,2
80,Lincoln Park,41.91334,-87.63904,Entire home/apt,1,2,2
75,Avondale,41.93502,-87.72008,Entire home/apt,1,1,1
165,West Town,41.91061,-87.67106,Entire home/apt,1.5,2,2
38,Lake View,41.93843,-87.66544,Private room,1,1,1
129,Pullman,41.69097,-87.60672,Entire home/apt,1.5,3,3
31,Lake View,41.93795,-87.66501,Private room,2,1,1
98,North Center,41.94039,-87.68207,Entire home/apt,2,3,3
41,West Ridge,41.9955,-87.68857,Entire home/apt,1,1,1
30,Lake View,41.93872,-87.66393,Private room,1,1,1
84,Lake View,41.9469,-87.64982,Entire home/apt,1,3,3
55,Forest Glen,41.97369,-87.75311,Private room,1,1,1
151,West Town,41.8895,-87.65871,Entire home/apt,1.5,1,2
160,Lower West Side,41.85768,-87.65062,Entire home/apt,1.5,3,3
111,Lincoln Park,41.92131,-87.66365,Entire home/apt,1,2,3
80,Lake View,41.94618,-87.65013,Shared room,1,1,4
88,Near South Side,41.86374,-87.6278,Entire home/apt,2,,3
75,Lower West Side,41.84647,-87.68438,Private room,1,1,1
36,Edgewater,41.98532,-87.67212,Private room,1,1,1
105,Loop,41.8759,-87.6356,Entire home/apt,2,2,2
185,North Center,41.94851,-87.67702,Entire home/apt,2,4,4
64,Lake View,41.94468,-87.64928,Shared room,1,1,3
39,Lake View,41.94447,-87.65234,Shared room,1,1,2
49,Portage Park,41.95603,-87.77325,Entire home/apt,1,1,3
44,Lake View,41.94419,-87.65025,Shared room,1,1,2
499,Lincoln Park,41.9157,-87.6534,Entire home/apt,2,3,3
35,Lake View,41.93935,-87.66539,Private room,1,1,1
23,Lake View,41.94643,-87.64944,Shared room,1,1,1
166,Near North Side,41.89235,-87.62732,Hotel room,1,1,4
79,Edgewater,41.99433,-87.6693,Entire home/apt,1,2,2
19,Lake View,41.94117,-87.65431,Shared room,1,1,1
22,Lake View,41.93982,-87.6541,Shared room,1,1,1
110,Lake View,41.94583,-87.64947,Shared room,1,1,6
110,Lake View,41.94527,-87.64947,Shared room,1,1,5
86,Lake View,41.94664,-87.6511,Shared room,1,1,4
59,Lake View,41.93966,-87.65381,Shared room,1,1,3
73,Lincoln Square,41.96479,-87.68556,Entire home/apt,1,1,1
100,Near North Side,41.90384,-87.63299,Entire home/apt,1,1,1
500,Lake View,41.94894,-87.65861,Entire home/apt,2,3,3
65,Near West Side,41.88341,-87.66946,Entire home/apt,1,,1
69,Lake View,41.94658,-87.65144,Shared room,1,1,3
51,Lake View,41.94048,-87.65196,Shared room,1,1,2
58,Lake View,41.9389,-87.6527,Shared room,1,1,2
58,Lake View,41.94693,-87.6515,Shared room,1,1,2
89,West Town,41.8991,-87.68759,Entire home/apt,1,1,1
120,Near North Side,41.8912,-87.63037,Entire home/apt,2,2,2
124,Rogers Park,41.99881,-87.67154,Private room,1,1,1
90,Uptown,41.96382,-87.65165,Private room,1,1,1
119,West Town,41.89218,-87.65815,Entire home/apt,1,1,2
527,Logan Square,41.93275,-87.68623,Entire home/apt,3.5,3,7
92,East Garfield Park,41.8769,-87.69553,Entire home/apt,1,3,4
33,Lake View,41.93836,-87.66381,Private room,1,1,1
65,North Center,41.94219,-87.67603,Entire home/apt,1,1,1
60,West Town,41.9024,-87.68099,Entire home/apt,1,1,1
73,Logan Square,41.9199,-87.71626,Entire home/apt,1,1,1
35,Forest Glen,41.97778,-87.74975,Private room,1,1,0
106,Rogers Park,41.99896,-87.67064,Entire home/apt,1,1,1
60,Austin,41.91573,-87.76497,Entire home/apt,1,2,3
71,West Lawn,41.75492,-87.72883,Entire home/apt,2,2,3
179,Kenwood,41.80232,-87.60429,Entire home/apt,3,4,4
184,West Town,41.89067,-87.64849,Entire home/apt,2,2,3
136,Logan Square,41.92147,-87.70666,Entire home/apt,1.5,1,2
271,Lincoln Park,41.92224,-87.65361,Entire home/apt,2.5,3,4
75,Lake View,41.94666,-87.64963,Private room,1,1,1
239,Logan Square,41.91682,-87.67236,Entire home/apt,1.5,1,1
280,Near North Side,41.89235,-87.61947,Entire home/apt,2,2,3
67,Woodlawn,41.78195,-87.61044,Entire home/apt,1,2,2
150,Near North Side,41.89372,-87.64169,Private room,1,1,1
290,Lake View,41.94165,-87.65888,Entire home/apt,2.5,3,5
220,Near South Side,41.8557,-87.62786,Entire home/apt,2,3,4
85,West Town,41.89992,-87.67868,Entire home/apt,1,,1
249,Near North Side,41.89107,-87.61831,Entire home/apt,1,1,1
28,Brighton Park,41.81118,-87.69053,Private room,1,,1
129,Albany Park,41.96694,-87.7064,Entire home/apt,2,3,3
35,Mount Greenwood,41.71191,-87.72105,Private room,1,1,1
25,Lake View,41.94559,-87.6513,Shared room,1,1,1
188,West Town,41.90692,-87.69479,Entire home/apt,3,4,5
200,West Town,41.90231,-87.67133,Entire home/apt,2,2,3
34,Lake View,41.94587,-87.65463,Hotel room,11,1,4
80,Lincoln Square,41.96564,-87.69327,Entire home/apt,1,1,2
82,West Town,41.89218,-87.65721,Entire home/apt,2,2,3
142,Lincoln Park,41.92768,-87.64438,Entire home/apt,2,2,4
23,Albany Park,41.97014,-87.71766,Private room,1,1,1
138,Near West Side,41.88214,-87.64038,Entire home/apt,1,1,2
36,West Ridge,42.01147,-87.69887,Private room,1,1,1
449,Logan Square,41.92492,-87.72311,Entire home/apt,2,4,5
40,Avondale,41.93363,-87.7283,Private room,1,1,1
168,Lincoln Park,41.91237,-87.63976,Entire home/apt,1.5,2,3
68,New City,41.81758,-87.64203,Private room,1,1,1
221,Edgewater,41.99507,-87.67299,Entire home/apt,2,3,6
150,Lake View,41.94598,-87.65058,Entire home/apt,2,2,2
119,Uptown,41.97101,-87.65917,Private room,1,1,1
70,Lake View,41.94616,-87.666,Entire home/apt,1,2,2
65,West Town,41.89998,-87.69607,Entire home/apt,1,2,2
153,Near North Side,41.91066,-87.65109,Entire home/apt,1,1,1
132,Lake View,41.94738,-87.65371,Private room,1.5,4,4
50,Lake View,41.93415,-87.64086,Entire home/apt,1,1,1
109,Irving Park,41.94818,-87.70598,Entire home/apt,1,2,3
72,Logan Square,41.91794,-87.67197,Private room,1.5,1,1
89,Montclare,41.9339,-87.79144,Entire home/apt,1,1,1
100,Lake View,41.94728,-87.64416,Private room,1,1,1
29,West Town,41.90372,-87.69651,Private room,1,1,1
250,West Town,41.89017,-87.66515,Entire home/apt,2.5,2,2
89,Lincoln Square,41.97776,-87.6855,Entire home/apt,1,2,3
295,Near North Side,41.89502,-87.63448,Entire home/apt,1.5,2,2
76,Logan Square,41.92015,-87.71316,Entire home/apt,1,2,2
40,Hyde Park,41.80074,-87.5976,Private room,1,1,1
42,South Shore,41.76041,-87.56187,Private room,1.5,2,1
225,Loop,41.88613,-87.6166,Entire home/apt,2,2,4
58,North Center,41.95771,-87.69099,Entire home/apt,1,1,0
248,West Town,41.89518,-87.65704,Entire home/apt,3,4,5
139,Grand Boulevard,41.81927,-87.61495,Private room,1.5,1,1
85,Avondale,41.93252,-87.71456,Entire home/apt,1,2,2
216,Hyde Park,41.78617,-87.60008,Entire home/apt,3,4,6
120,Woodlawn,41.78361,-87.61171,Entire home/apt,2,3,3
50,Irving Park,41.95584,-87.69906,Entire home/apt,1,1,2
228,Near North Side,41.91103,-87.64221,Entire home/apt,2,3,3
80,Hyde Park,41.79871,-87.59075,Entire home/apt,1,3,3
70,Logan Square,41.91517,-87.67183,Entire home/apt,1,2,2
108,Lake View,41.95185,-87.67255,Entire home/apt,1,1,1
60,Lower West Side,41.85335,-87.66843,Private room,1,2,2
93,Chatham,41.74882,-87.60683,Entire home/apt,1,3,4
550,Uptown,41.96091,-87.65628,Entire home/apt,1,1,1
130,South Shore,41.77086,-87.57529,Entire home/apt,2.5,2,2
160,South Shore,41.77013,-87.57369,Private room,1.5,1,1
73,West Town,41.907,-87.67213,Private room,1,1,1
200,West Garfield Park,41.87691,-87.73028,Entire home/apt,2,3,4
55,Lake View,41.94843,-87.66943,Private room,1,1,1
142,Edgewater,41.97745,-87.65679,Entire home/apt,2,3,4
95,Logan Square,41.92175,-87.71365,Entire home/apt,1,1,1
136,Lincoln Park,41.91381,-87.63729,Entire home/apt,1,1,1
124,Avondale,41.93375,-87.7126,Entire home/apt,1,2,4
100,Edgewater,41.98715,-87.66177,Entire home/apt,1,1,1
146,Hyde Park,41.80227,-87.60376,Entire home/apt,3,5,6
250,Near North Side,41.90649,-87.62864,Entire home/apt,1,1,2
50,Woodlawn,41.7824,-87.61109,Private room,1,1,1
81,West Ridge,42.01653,-87.68778,Private room,2,2,4
40,West Ridge,42.01594,-87.68737,Private room,2,1,2
200,Near North Side,41.89272,-87.61867,Entire home/apt,2,2,2
143,Logan Square,41.91942,-87.71275,Entire home/apt,1,2,2
45,Lincoln Square,41.96919,-87.69089,Private room,1,1,1
19,West Ridge,42.01633,-87.68726,Shared room,2,1,1
120,West Town,41.89901,-87.69081,Entire home/apt,2,3,3
155,Near North Side,41.89154,-87.6215,Entire home/apt,1,1,2
30,Lower West Side,41.85023,-87.68187,Private room,1,1,1
89,Lake View,41.94802,-87.65113,Private room,1,1,1
363,West Town,41.899,-87.66777,Entire home/apt,2,2,4
36,West Garfield Park,41.87483,-87.73286,Private room,1,1,1
31,Lincoln Square,41.97721,-87.68754,Private room,1,1,2
65,Mckinley Park,41.83043,-87.67681,Private room,1,1,1
50,Mckinley Park,41.82916,-87.67482,Private room,1,1,1
50,Mckinley Park,41.82965,-87.67626,Private room,1,1,1
34,Lake View,41.93945,-87.6637,Private room,1,1,1
